userid,dateofbirthid,geoid,gender
104424,01052004,4,1
66630,01012003,53,1
75684,01092003,66,2
81849,01102003,10,2
30032,01092003,28,1
2979,01102002,39,2
95562,01032004,37,1
116422,01062004,62,1
113617,01122003,29,2
107277,01022004,50,1
96982,01032003,14,1
6951,01022003,48,1
103125,01012003,16,2
91491,01112003,20,1
96478,01122003,34,2
41576,01102002,28,2
9484,01042004,31,2
44529,01012004,28,1
76779,01012004,56,1
59251,01022003,15,2
12648,01052004,74,1
26883,01102003,30,2
22351,01122003,15,1
78406,01102003,25,1
84756,01042004,70,2
34662,01062003,57,2
38701,01082004,21,2
18556,01122002,1,1
13888,01082005,8,1
48875,01102002,51,1
90438,01102003,69,1
41626,01072003,13,2
51724,01032003,57,2
50575,01072003,6,1
11572,01052004,44,1
52929,01052003,10,2
52084,01082003,14,1
38327,01112003,61,2
95347,01112003,26,1
40099,01072004,36,1
99943,01072004,49,1
101509,01112003,14,1
44846,01082004,7,2
113648,01062004,44,2
100656,01102004,29,2
24584,01092002,27,1
26441,01022004,68,1
61196,01052004,51,2
16211,01052004,36,2
12804,01062003,69,1
52222,01012005,75,2
96167,01112002,25,1
57544,01082004,75,1
111178,01072004,50,1
64263,01062004,29,2
110867,01092003,62,2
33024,01072003,51,2
79799,01072004,1,2
89531,01092003,11,2
12645,01032004,54,1
92370,01072003,25,2
72400,01122002,29,1
97387,01122002,5,1
59901,01052004,72,2
24359,01102002,26,2
65369,01072004,24,2
73984,01072004,32,1
8359,01092003,39,2
58590,01082004,44,2
34157,01032004,29,2
99657,01082004,38,1
9744,01082004,30,2
54453,01062003,12,1
3551,01072004,24,2
62290,01082004,33,1
57502,01112003,22,1
22883,01012004,12,2
112995,01082003,41,1
14882,01102003,58,2
90817,01032004,49,1
97195,01032004,30,2
65885,01082004,49,2
23625,01082004,24,1
55571,01082003,35,2
60172,01102003,62,1
92215,01062003,35,1
59415,01112003,27,2
31365,01092003,43,1
113384,01072003,12,1
62014,01032003,59,1
8487,01052004,20,1
29355,01062003,22,1
50704,01052003,15,1
69518,01022004,26,1
35267,01052004,26,1
92579,01032003,43,1
101556,01092003,3,2
63033,01032003,8,1
47303,01062004,26,2
62440,01052004,5,2
108066,01102003,14,1
107374,01102005,33,1
115544,01012006,49,2
81700,01102003,53,2
58233,01112005,23,2
118803,01102003,44,1
102862,01012004,22,2
93726,01112003,58,1
110233,01042004,56,2
83794,01112003,51,1
75906,01012004,44,1
71338,01022006,21,1
40917,01012004,61,1
23794,01032003,13,1
61838,01062004,22,1
48557,01062004,13,1
51940,01122003,69,2
33174,01022004,32,2
31946,01062004,31,1
77869,01052004,74,2
11333,01052004,39,2
106148,01102004,22,2
100849,01122003,46,2
685,01022004,58,1
47444,01122007,26,2
85124,01072004,22,2
59981,01052004,17,2
111466,01022004,6,2
98647,01102004,47,2
94014,01062008,27,2
71448,01122003,22,2
66964,01082004,17,1
91051,01092003,5,2
7741,01072004,64,2
37295,01022008,44,1
80811,01052004,36,2
49002,01082008,45,2
81659,01112007,17,1
81619,01102007,29,1
102699,01042008,53,2
4948,01092003,62,1
66063,01062004,28,1
96590,01062007,34,2
67347,01032005,29,2
85834,01032008,72,1
62619,01092007,48,2
70573,01112004,6,1
14671,01122004,62,2
18826,01112006,4,2
38895,01072004,29,2
42894,01032004,22,2
1024,01102003,12,2
80303,01042005,6,2
103253,01122003,15,1
118915,01092003,45,2
68340,01112003,45,2
69324,01032004,1,2
15470,01122003,16,1
93234,01012004,67,2
31111,01102003,3,2
6810,01062003,8,1
107741,01052003,40,1
40551,01032004,66,2
52195,01082004,68,2
102887,01062004,69,2
12568,01082004,52,1
22378,01042003,69,2
106559,01072004,29,2
60118,01032003,10,1
25868,01062006,75,1
58840,01072003,64,2
96015,01122005,13,2
3373,01042004,10,2
16937,01012004,14,2
13892,01062005,29,2
47169,01102003,22,1
16097,01082007,43,1
47092,01032005,44,1
75817,01102004,48,2
78869,01082005,39,1
110067,01122003,23,1
88854,01062005,17,1
88091,01062007,6,1
6766,01092004,20,1
39097,01092006,52,1
88319,01102004,33,2
1541,01032005,5,1
50919,01052005,43,1
7773,01012004,51,2
54318,01112004,39,2
102892,01072004,73,2
82275,01042005,52,1
97559,01112007,69,2
28999,01032005,6,2
105184,01022004,35,2
118627,01112006,37,1
54754,01032007,5,1
21440,01092003,66,1
84343,01042007,74,1
38070,01092006,49,1
107336,01012005,66,2
87103,01032005,46,1
15979,01052007,33,1
80475,01112006,76,1
700,01102004,17,2
11920,01052005,13,1
73414,01122004,57,2
40233,01042004,11,1
63252,01092004,14,1
40723,01092006,23,1
75593,01072007,30,1
79934,01032004,5,1
84883,01012005,25,1
68838,01082007,6,1
17509,01052007,28,1
73583,01022005,14,1
63465,01012005,33,2
45439,01052004,49,2
103051,01012007,14,1
112163,01062005,69,1
16234,01092006,25,1
20142,01022004,72,2
32017,01022005,66,1
84668,01092004,6,1
77819,01092006,69,1
51949,01032007,68,1
80207,01042005,8,2
8201,01092004,6,1
60243,01102006,11,1
19284,01102006,12,1
35752,01082005,39,1
35915,01112004,29,2
43729,01112004,14,2
86144,01062005,27,2
81061,01062007,51,1
72693,01122006,43,1
7084,01052007,6,1
27160,01012007,4,1
3681,01112006,39,1
73485,01022007,19,1
15128,01052007,21,1
12411,01082007,14,1
25581,01032004,15,1
10649,01062007,29,1
12709,01112006,23,2
17524,01012007,7,1
108178,01052004,15,1
71622,01122003,24,1
102771,01122006,19,1
92182,01122003,12,1
107251,01112003,11,2
45172,01072004,29,1
35534,01122003,71,2
116904,01052005,46,1
7416,01062004,50,2
101868,01062004,4,2
96781,01112006,30,1
535,01102003,13,2
87652,01082005,40,2
10017,01112005,51,2
93422,01052006,4,1
113467,01022004,30,2
105469,01012004,17,2
1828,01062006,49,1
1345,01032006,66,2
39088,01062004,11,1
27649,01102005,26,2
116146,01052004,21,1
31062,01102004,19,2
10701,01122003,41,2
79797,01042004,66,2
75908,01082004,27,2
90617,01042004,7,1
51914,01032006,53,1
67044,01032005,12,1
110967,01082004,15,2
72972,01102003,27,2
54639,01122003,41,1
2441,01032007,56,1
64791,01032004,30,1
12985,01122003,6,1
51528,01052004,76,1
54395,01032006,14,1
98133,01082007,68,2
71234,01112005,40,2
98956,01092005,9,1
4170,01082004,42,2
5503,01052006,63,1
12144,01052007,8,2
107259,01092005,14,2
53102,01082005,25,2
81451,01042004,24,2
113820,01122004,52,2
106925,01052004,21,1
68240,01112004,38,1
3638,01102003,36,2
10621,01122005,58,1
1883,01062004,24,2
57036,01082006,52,2
54045,01052004,26,2
16370,01052004,4,2
86406,01072006,57,1
27640,01052005,9,1
98469,01012005,53,2
105833,01042005,51,1
12403,01022004,52,2
102977,01082007,10,2
112097,01052007,69,1
14511,01092003,44,1
76907,01022005,23,1
44190,01062005,43,1
99211,01022005,25,1
83181,01022004,52,2
274,01042004,11,2
24139,01052004,64,1
102269,01052003,62,1
70916,01022003,47,1
116410,01022004,27,1
113573,01122005,69,2
8093,01082004,57,1
28515,01032003,47,1
72018,01122003,31,1
39748,01032003,1,2
55025,01092003,40,1
84792,01032003,1,2
46694,01092002,14,2
62315,01012004,49,1
86016,01102003,66,2
60069,01012005,35,2
65704,01112003,57,2
100933,01022006,55,2
108311,01112004,53,1
114537,01092005,6,2
103087,01042004,67,2
52344,01012006,53,2
61748,01102003,40,1
9726,01092005,62,2
27451,01032006,69,2
95127,01072004,10,2
48363,01082004,59,2
23352,01062004,56,2
50046,01112007,20,2
96968,01082006,26,2
101574,01062004,17,1
18098,01122005,43,2
35863,01032004,27,2
93909,01022004,13,1
55801,01112003,39,2
87395,01022006,30,2
53625,01022006,16,2
94753,01102003,29,1
33813,01102007,20,2
95449,01092003,48,1
8178,01112003,1,1
7698,01052004,12,1
51605,01112003,39,2
23236,01052006,27,2
38513,01122003,15,2
89112,01122007,17,2
78443,01102003,14,2
37800,01102004,62,1
69104,01122003,58,1
62959,01062005,15,2
81841,01072005,34,1
51357,01122003,8,2
95410,01032004,28,1
111702,01062005,52,2
91507,01072007,15,1
3171,01082008,44,1
13269,01012004,15,2
107520,01012004,31,2
118679,01072005,42,1
68671,01022008,12,2
115052,01082005,27,1
103701,01082004,70,1
92701,01092003,10,2
61468,01112004,30,2
101546,01092003,6,2
72746,01042005,8,2
76838,01042004,69,1
48702,01032005,36,1
73746,01102003,48,1
114889,01032004,68,2
47590,01082008,21,2
8783,01032008,51,1
86590,01112003,67,1
25278,01052004,73,2
113363,01032008,29,2
56681,01052008,14,2
69677,01012007,51,1
47012,01112004,57,2
35072,01072005,58,1
214,01012004,60,2
96987,01092004,4,2
42378,01102007,10,1
78818,01022008,69,2
6694,01062008,29,2
112834,01042006,34,1
34173,01022005,34,1
83073,01032008,1,1
106624,01062005,44,2
106056,01092007,40,1
42262,01042004,15,1
6011,01072005,61,1
26341,01072007,10,1
101112,01072005,41,2
19334,01052006,1,1
18052,01102003,17,2
42985,01102003,8,2
16878,01122003,5,2
37423,01052004,41,1
42802,01062004,13,1
113392,01042005,13,2
48095,01042004,32,1
39631,01112003,25,1
109348,01072004,11,2
12294,01042004,52,2
114616,01052004,34,1
85945,01052005,43,1
8591,01062004,63,2
102316,01032004,43,1
115347,01112003,38,2
97907,01072004,15,1
89311,01072005,24,1
33952,01102003,17,2
16158,01062004,35,1
46970,01122003,25,1
113372,01032004,34,1
70122,01122003,61,2
35530,01032004,31,2
46860,01122004,57,1
26015,01042004,4,1
25309,01122003,26,2
40717,01092003,67,1
47151,01042006,70,2
61809,01022004,43,2
71601,01062005,43,2
81831,01122004,11,1
8809,01052005,51,1
118329,01012005,66,2
85731,01112004,6,2
108868,01042005,53,2
61756,01112006,15,2
115818,01052003,9,2
117251,01112002,14,1
94805,01092004,49,2
24389,01102002,16,1
68874,01072006,34,1
81795,01042003,52,1
46076,01112003,52,1
36949,01012004,51,2
62132,01112002,3,1
63969,01062004,72,1
21391,01072003,5,1
45210,01102003,26,1
63335,01122002,58,2
27944,01062008,20,2
370,01052004,44,2
82498,01012004,68,2
76204,01022004,41,2
80675,01052004,22,1
73242,01022004,10,2
20853,01102003,71,1
96388,01012006,39,2
70506,01042006,29,2
46550,01062004,25,2
104057,01062004,65,2
103029,01102003,50,1
70642,01102005,11,2
76384,01072004,21,1
24740,01082008,16,2
81252,01082004,9,2
27938,01112003,13,1
57552,01032008,24,2
46079,01062004,25,2
7024,01062004,58,1
77204,01082004,58,2
58561,01052004,16,1
24447,01072004,31,2
1082,01032006,12,2
71292,01042008,19,2
43266,01122007,47,1
78839,01102003,10,2
32417,01022003,69,2
115842,01082006,69,2
4682,01052004,67,1
101347,01082008,10,2
85864,01032004,14,2
82577,01022008,17,2
110815,01082008,64,1
7592,01112003,26,1
33582,01112003,5,2
95421,01042006,15,2
101482,01042004,25,1
8309,01092007,22,2
3967,01022006,29,2
64759,01122005,64,1
80689,01072006,70,2
55491,01102003,8,1
62467,01012006,26,1
54409,01012006,49,2
95791,01032006,41,1
2145,01072004,44,1
110949,01102007,1,2
71177,01022006,13,2
51850,01022004,55,1
44808,01122003,42,2
69280,01052005,67,1
7149,01072004,20,2
90528,01112004,6,1
15955,01102003,32,2
93631,01082004,3,1
86084,01072008,33,1
39904,01122003,43,2
26722,01082004,43,1
111338,01062004,32,1
54175,01072006,73,1
106919,01012004,30,2
114827,01052005,69,1
112434,01092006,10,2
51040,01042008,8,1
53364,01052004,66,2
14548,01012008,9,2
2320,01122003,3,2
70713,01022008,32,2
85574,01062008,1,2
83660,01082008,5,1
36986,01022004,30,1
16609,01012005,4,1
5546,01022008,14,2
80071,01112006,27,2
77058,01012004,12,1
61950,01032004,37,1
107293,01042004,11,1
43571,01122003,26,1
110544,01022006,76,2
101564,01032004,10,2
50489,01092003,15,2
53682,01122003,32,2
17056,01082004,71,1
15087,01112006,57,1
4842,01022004,39,2
279,01052004,24,2
33841,01012004,76,2
34065,01082004,68,1
75773,01122003,3,1
20939,01102003,57,2
100090,01062004,23,1
21429,01102003,26,1
5324,01062004,40,2
80050,01052004,12,1
107518,01062006,26,2
110599,01082004,74,1
89148,01022005,53,2
33368,01062008,63,1
82478,01072005,3,2
19513,01062004,25,2
4328,01052004,11,1
107176,01112007,31,2
71984,01112004,70,1
66843,01012004,71,2
64041,01022008,1,2
110613,01062004,12,2
15113,01072004,58,1
86243,01082007,20,1
15172,01122004,19,1
91663,01062005,10,1
117990,01032008,12,2
15902,01052005,20,1
95813,01092004,28,1
91889,01122003,65,1
63609,01062008,60,2
3069,01032005,17,2
64245,01072007,24,1
81264,01012006,64,1
8830,01052005,21,1
10589,01052004,61,1
51761,01112004,3,1
114066,01022004,53,2
29253,01062005,39,1
56078,01062005,28,1
92339,01022004,24,1
53816,01122003,30,1
91726,01102004,67,1
97358,01062005,49,1
7117,01032005,11,1
17122,01082004,20,1
8596,01032006,14,2
112798,01102003,23,1
57192,01032004,5,1
32829,01122003,39,2
48566,01032005,39,2
7181,01072006,26,2
31223,01072007,11,1
111787,01122006,72,2
63181,01092003,33,1
52920,01022005,69,1
13593,01032007,12,1
99978,01092005,39,1
17829,01052006,8,1
60424,01042004,26,1
38222,01082006,24,1
63445,01062006,14,2
51951,01122006,60,1
114911,01012004,27,2
51239,01072004,53,1
80604,01102006,60,1
113850,01092006,25,2
17914,01122003,2,2
38404,01052004,51,1
34258,01022004,26,1
62180,01012006,54,1
27097,01092007,20,2
115740,01112003,26,2
49118,01012004,43,2
85032,01022008,26,1
102912,01052008,33,2
88611,01062004,2,1
79659,01122004,37,2
95016,01022004,64,1
102372,01012006,13,1
53654,01042006,49,1
98279,01022004,2,2
106982,01092003,10,1
102480,01032006,32,1
107742,01012004,4,1
75764,01012004,69,2
92514,01032004,62,1
182,01012008,31,1
42836,01082004,29,2
45825,01082004,11,2
24580,01122007,25,2
61300,01042004,25,2
115345,01022005,50,1
84211,01012006,37,2
57822,01092004,12,1
101636,01022008,56,2
65414,01112004,4,2
56134,01052004,41,1
55504,01022004,14,1
88563,01082007,34,2
62444,01122003,41,1
40383,01042007,26,1
90102,01012004,20,1
68883,01112005,43,1
72800,01052006,58,1
107900,01042004,49,2
4966,01062004,21,1
21294,01042007,45,2
64296,01092006,23,1
91362,01022004,15,2
67148,01012003,73,1
82075,01102003,10,1
81452,01012004,9,1
11913,01102003,64,2
64743,01032005,51,1
98779,01022005,6,2
27240,01082007,6,1
61730,01122003,3,1
72879,01052008,11,2
45235,01012004,52,1
66916,01102003,3,1
87412,01122003,56,1
65426,01042004,24,1
105784,01012007,6,2
20471,01032005,64,1
74926,01072004,5,2
49149,01102003,48,2
65797,01032004,48,1
83139,01022005,33,2
37910,01102003,14,2
62806,01112003,6,2
94491,01112003,5,1
56317,01122007,5,1
100837,01032004,21,1
109475,01122007,54,1
109760,01022006,33,1
89571,01062006,49,1
76787,01032007,64,1
55246,01122003,38,1
46191,01062004,41,1
100419,01012006,20,2
6648,01062004,69,1
116242,01072006,54,2
8303,01122005,53,2
29068,01112005,34,2
77353,01062006,8,2
117497,01032006,29,2
99354,01062005,64,2
108816,01062004,46,2
8722,01042007,43,1
7695,01012004,5,2
28996,01122003,1,2
102864,01052007,52,1
107043,01012007,40,1
72734,01042004,58,2
8048,01082007,4,1
59098,01102003,66,1
19702,01052007,25,1
18116,01122003,20,1
22492,01052007,13,1
12135,01032007,17,1
58062,01032005,9,1
54532,01102006,13,1
37215,01112006,67,1
58989,01092003,1,1
3679,01012007,1,1
46239,01072005,33,1
82458,01082007,57,1
105650,01052007,66,1
111330,01102007,66,2
74775,01062007,1,1
31226,01032007,42,1
89742,01092003,64,2
74882,01102003,10,2
95583,01032004,43,2
4995,01052004,15,1
97768,01122003,70,2
34606,01112004,9,2
65826,01032004,25,2
76610,01032004,19,2
83802,01082004,29,1
94201,01052004,18,1
97772,01032004,41,2
88323,01022004,44,1
109891,01032004,27,1
95298,01052004,17,1
46949,01112003,19,1
97011,01092003,13,1
34121,01032004,25,1
19849,01042004,58,2
56346,01012004,34,2
1200,01102003,51,1
80882,01092003,13,2
41077,01012004,9,2
76731,01122003,62,1
102357,01062004,34,1
37966,01122003,48,1
33298,01122003,40,1
27656,01092003,52,1
35596,01112003,29,2
114692,01012004,69,1
16550,01022004,6,1
85938,01072004,9,1
100851,01112003,10,1
17021,01082004,48,2
32290,01092003,10,2
57284,01012004,44,2
68944,01032004,8,2
59873,01012006,25,2
5597,01042004,6,1
6739,01102003,69,1
60732,01112003,35,1
85878,01122005,25,2
87005,01032008,36,1
30407,01102006,8,2
51300,01012008,25,1
77324,01092004,23,2
107638,01062008,57,1
62945,01032005,35,2
69458,01122004,35,2
10333,01062005,5,1
7788,01022004,41,2
17332,01102003,44,1
25556,01122003,44,2
89913,01082004,30,2
76752,01062004,24,1
86739,01112003,49,1
88864,01102003,17,2
15459,01122003,20,2
25588,01022004,47,1
27442,01042004,33,1
7609,01082004,34,2
118908,01072004,30,2
79343,01042004,24,2
62762,01062004,74,2
89748,01082004,13,1
29665,01022005,25,2
19660,01082007,34,2
89518,01102003,51,1
92625,01032004,34,2
15094,01042004,69,2
19512,01072005,52,2
113783,01052005,6,1
75408,01062006,19,2
105394,01092006,27,2
40255,01082004,47,2
58552,01032007,30,2
109241,01102003,53,2
95971,01052006,28,1
1924,01122003,63,1
116460,01112006,38,2
39008,01022007,29,2
39242,01122006,1,2
67386,01042006,20,2
56812,01022007,66,2
65133,01022004,47,2
48104,01102003,56,2
21791,01122004,27,2
19451,01082004,69,2
103591,01112003,29,1
35828,01092003,51,1
27750,01012004,9,1
77744,01122005,49,2
16442,01012004,14,2
67200,01082006,21,2
5279,01022006,4,2
99835,01062006,75,1
77696,01112003,15,1
69802,01102004,47,2
88785,01012004,58,2
66216,01102005,38,1
94668,01032004,25,1
46,01102003,51,1
104191,01022006,6,2
107153,01042005,41,2
111578,01042004,39,2
97459,01102004,17,2
9150,01092003,24,2
112589,01072004,32,1
40850,01062004,26,1
15763,01082005,11,1
88786,01102004,15,1
108515,01072004,58,2
5284,01112003,44,2
89431,01122003,3,1
69601,01072006,26,1
46081,01032004,12,2
36380,01072006,23,2
65709,01052005,1,1
29218,01022004,22,1
45083,01072004,8,2
101798,01102003,4,1
101020,01052004,68,2
21371,01022004,38,2
116356,01122005,46,1
28076,01122003,74,2
18426,01062004,28,2
89487,01082004,32,1
118342,01092003,67,2
102432,01042004,39,1
109961,01082003,38,1
40832,01052003,39,1
73337,01072003,13,1
96201,01052004,38,2
71922,01042006,21,1
52385,01072004,62,1
86853,01022004,17,1
39866,01062008,33,2
116991,01122007,40,1
78080,01022004,48,1
86310,01082004,17,2
77221,01102004,15,2
79418,01092007,48,2
77416,01022004,44,1
13450,01022005,12,2
2124,01102004,53,2
99156,01082005,11,1
91509,01032004,51,2
62255,01042007,39,1
55791,01012008,59,1
109989,01112004,20,1
92396,01112004,61,2
73154,01102003,35,2
97212,01042004,28,1
112747,01032004,50,2
103041,01112003,6,1
101930,01112003,25,2
22279,01092006,70,2
80006,01032007,53,2
4163,01072004,4,2
13501,01032004,15,1
678,01102007,8,2
17660,01102005,28,1
60696,01092003,1,2
17852,01032005,28,2
107453,01012005,40,1
112975,01072004,62,2
69529,01042007,51,1
46117,01042005,13,1
32887,01072007,15,1
63605,01012005,68,2
59989,01082004,29,1
113587,01122005,44,1
41925,01062005,2,1
105600,01112005,14,2
48083,01022006,32,1
111109,01122003,13,2
66619,01082005,33,2
38580,01022005,49,1
78065,01022006,2,2
20015,01082004,35,1
3623,01022004,59,1
104421,01012006,14,2
32569,01112003,49,1
72950,01022008,5,2
32399,01052004,58,2
105606,01102003,49,1
95799,01022004,25,1
93390,01042006,52,2
61202,01062008,5,2
27914,01112003,17,2
86837,01022006,33,1
1926,01072004,54,1
70446,01012005,41,2
92022,01092006,23,2
105561,01082008,68,2
81460,01012006,22,1
99387,01062004,55,2
81495,01052004,39,2
114014,01052004,17,2
12524,01042006,64,1
31893,01062004,66,2
46723,01042004,40,2
96507,01072004,52,1
63592,01042005,49,2
6472,01032004,10,2
114235,01052004,7,2
86194,01022004,41,1
110175,01012008,35,2
116021,01012006,58,1
108456,01122003,62,1
117655,01092007,66,1
56226,01042008,66,2
102697,01062008,41,2
65782,01122007,39,2
103861,01062008,27,2
62839,01052004,34,2
69602,01012008,64,2
80189,01102007,33,2
54141,01072007,8,1
21818,01072004,58,1
83199,01092004,39,2
64162,01072006,76,2
45397,01062006,24,1
23699,01082005,25,1
80975,01052005,51,1
97847,01052005,41,1
7119,01042004,31,1
79190,01112005,29,2
69849,01012005,44,2
74732,01102003,10,2
92485,01022005,22,1
30451,01042006,8,1
48354,01022006,20,2
101327,01072004,30,2
94195,01022006,35,2
118003,01092005,70,2
34644,01072004,55,2
14373,01052004,4,1
68566,01042004,15,2
83102,01052006,12,1
49674,01042007,32,1
10409,01062004,1,2
57844,01102005,20,1
41521,01102006,11,2
39064,01092003,74,1
117684,01062007,56,2
1421,01112006,60,2
87002,01012006,6,2
114224,01112007,39,2
62312,01102003,40,1
33803,01052008,59,1
21654,01052008,37,2
5999,01122003,29,2
66500,01082004,41,1
62404,01102003,49,2
40144,01022007,40,2
106948,01122003,18,1
34622,01042007,10,1
76458,01032007,26,2
98608,01052007,35,1
78623,01012004,27,2
87902,01112006,58,1
78236,01042007,62,2
85062,01072007,17,2
107090,01022004,35,1
43566,01052007,15,1
45734,01062007,58,2
31263,01122006,15,1
4985,01062004,70,1
13420,01072007,21,1
48842,01102006,29,2
4698,01042007,29,2
8433,01112006,26,2
85199,01032007,39,1
78801,01052005,68,2
